study_hours,previous_test_scores,anxiety_level,family_income,mathematics_course,statistics_course,secondary_school,test_score,stress_level
9.488855372533331,5.230654247691193,3.3031427316183706,21626.399140173988,1.2443186723663728,0.4830662451933026,-4.859630935305277,1063.136376503988,3.3031427316183706
9.656320330745594,3.5883048412350247,6.1462556264824,67010.09015527453,4.813017324925789,,0.588957010267599,2095.404788638775,6.1462556264824
8.08397348116461,8.772005408131083,1.4282670161317776,20630.79347249921,-0.8552827711260419,0.9778536935017818,4.12575554858498,1188.1735545563367,1.4282670161317776
3.046137691733706,3.924451074226354,4.280740655095075,65713.39366264903,0.4159355511302535,0.2005646595880699,2.39727292881948,1706.8536313876637,4.280740655095075
0.9767211400638388,8.16599439471577,5.6022146783834845,73598.26962728737,-3.2583788975442296,0.2153592828546084,8.659256832650328,1696.167776631275,5.6022146783834845
6.842330265121569,4.391349085702184,5.367669032645009,45970.39526343034,-2.604782884794997,0.2918671770363997,4.353022003749312,1208.2168103362164,5.367669032645009
4.4015249373960135,,10.386067327960994,52132.54838586789,0.2934398792799221,,-5.029167057879755,1427.4171094095357,10.386067327960994
1.2203823484477885,4.626797856696064,5.699600049135815,48619.00355705923,3.311800640105721,,16.249935217941633,1236.2978608950837,5.699600049135815
4.951769101112702,3.013778741641421,2.9918908063159795,43352.51711740633,-0.7688424727547174,0.9108342269897538,2.3603342433676326,1213.399786100968,2.9918908063159795
0.3438852111521839,7.476093801762511,4.809071505821854,73245.47212222162,-0.7077495879363718,0.6153478406285743,-0.0313815863505435,1787.5656805468511,4.809071505821854
9.09320402078782,5.027203900924792,1.4475073330670964,73636.01064019943,-1.220655733513124,0.4119465486122636,7.747477961388997,2189.221500819528,1.4475073330670964
2.587799816000169,2.322126951468173,4.838800501406478,40148.98187849207,-1.6042700125329694,0.9344107945712148,2.7461566215105053,1062.1262427803786,4.838800501406478
6.62522284353982,8.995745732745684,3.3338878859984824,56904.18524088188,0.8849143671264647,,3.7945973505752897,1794.256689195024,3.3338878859984824
3.1171107608941098,,6.830780551120324,75614.45372875185,-4.491772935535934,0.2102761779018613,18.445287990204807,1803.088232849309,6.830780551120324
5.200680211778108,5.435528611139886,3.90091945080893,77723.5099364811,3.8428187300001824,0.565888605101759,-0.9258499977853264,1708.8152695853414,3.90091945080893
5.4671027934327965,9.06472110964547,4.7664681684095065,50537.542425322856,-1.9962668943883808,0.6155526231931792,-1.2243262581217706,1437.3623213446097,4.7664681684095065
1.8485445552552704,6.242379959139921,3.728884317191193,47169.48831705961,2.1657104563144243,0.0395575065626131,1.8160495840872464,1283.3337893747785,3.728884317191193
9.695846277645586,1.1689804070836407,8.477702703706662,36721.65895571155,-3.809995792181628,0.4030387579071322,8.500611549067271,1264.4809902346983,8.477702703706662
7.7513282336111455,9.398321236134752,4.357514467764177,77532.31239142461,2.0065203916386545,0.6491539648308727,-9.545738211332791,2142.12531257181,4.357514467764177
9.394989415641891,,8.665114086958404,28568.85826837204,2.0158338234434927,0.6980705464034016,-12.758891240335537,1140.4304095335058,8.665114086958404
8.948273504276488,3.3490561465708613,6.628303524236533,54789.7745628635,1.1526062160176895,0.6381399025162693,-3.109806894341033,1878.6097352992467,6.628303524236533
5.978999788110851,1.3927207266338726,5.9641334546707725,36953.016051118335,-2.9832855653993766,,-10.43746071341501,1293.5521321022416,5.9641334546707725
9.218742350231167,,5.737466294635039,36740.4974208678,0.748644568794231,0.0935201235979095,-1.973819432679469,1328.3097448822973,5.737466294635039
0.884925020519195,,5.787594596432503,44298.11524257131,-3.549168554203167,0.4271124464193341,4.517497872905032,1054.6882756034715,5.787594596432503
1.959828624191452,5.334610919763215,1.14465484130878,79927.57614893928,-0.7582897652885561,,-5.235242044865845,1736.747263031554,1.14465484130878
0.4522728891053806,,4.442233211698487,23297.978410389325,3.0882393028659783,0.9476236585206672,-8.987786037469396,699.1937814019254,4.442233211698487
3.253303307632644,7.885972112245307,6.690315942368644,54712.50909221189,2.390105781212226,0.4751708660226282,1.4853601320074357,1474.0033157792395,6.690315942368644
3.88677289689482,,4.902205633051789,24954.32948211663,0.0455488276212993,0.3172591743568675,7.037804392306192,850.6499130347897,4.902205633051789
2.713490317738959,3.1172206779554825,2.18962030639285,29271.24979943113,-2.9244197277685258,0.7663040711189001,-10.864814069616289,840.8091117214477,2.18962030639285
8.287375091519294,,4.895191098845061,46373.77650637392,1.9367631365225804,0.4979485925822638,6.741626788141889,1766.280902150264,4.895191098845061
3.567533266935893,7.43946292572677,8.408211032510982,50627.60788078648,0.0581437130940756,,6.721143426168283,1252.9548303271458,8.408211032510982
2.809345096873808,0.3353243473577938,7.4937834310694384,35527.54450187144,-6.96094679469127,0.8119677423908017,7.678595715096396,725.9853877917354,7.4937834310694384
5.426960831582485,5.698896848713165,4.875991981267936,38987.42785246497,2.347889478949554,0.867152151001122,9.529361504101804,1169.239350027189,4.875991981267936
1.4092422497476265,7.624586857406905,6.902898554116173,25218.021215355984,-0.0726985016090764,0.673008166288677,16.414097472617314,561.2456541965934,6.902898554116173
8.021969807540398,8.767656367617494,4.266985959263897,38193.18703065503,3.6073537439492167,,-1.4926443403333862,1235.243792676192,4.266985959263897
0.7455064367977082,3.4208174871590744,1.5922568263465622,77993.50636283265,-3.2858115565284143,,1.7670010605450068,1569.0634290477076,1.5922568263465622
9.868869366005171,8.212573046720129,3.1510680237408915,76682.44290034889,-9.530111439588,0.7632949119972816,-1.915069032736179,2166.3277855246865,3.1510680237408915
7.722447692966574,1.1063173695520725,8.125777537016395,40092.6974082191,0.8372515750355556,0.1365030120835821,1.0138379132906754,1202.349726137439,8.125777537016395
1.987156815341724,8.464522917345182,4.452013836341392,54251.236176725695,0.8746910300459183,0.2286707513846033,11.730113489454183,1390.7572665878788,4.452013836341392
0.0552211712360239,,4.513232041249964,74575.72346665667,-5.072014882819356,0.8824951050681364,-8.415101387514682,1472.4046713063412,4.513232041249964
8.154614284548341,,4.400323607450239,20371.0293584538,-2.935498637599819,,-5.027347705159029,954.4518309696292,4.400323607450239
7.068573438476172,,8.808273179146013,68641.01422025551,8.265653231159705,,10.640266555531928,2016.3115897103228,8.808273179146013
7.2900716804098735,,8.251917830724127,76902.17316733513,-0.91683184246141,,8.140255548314629,1938.6093993231184,8.251917830724127
7.712703466859457,2.292513952326414,9.437560466896269,25479.544060013424,2.1928769291286483,,-1.5419215277195455,991.409689948782,9.437560466896269
0.7404465173409036,7.222525683930662,4.681909579199897,29686.861161975263,-1.951979482105151,,6.980814007845039,796.660657172948,4.681909579199897
3.5846572854427263,,5.59124897749419,77644.77816628132,-6.27090869655947,,3.388510897444233,1696.9094607396846,5.59124897749419
1.1586905952512971,6.411476328852973,1.9667149011584173,52252.40861842078,-0.5107747403877165,0.3598249006365664,11.501922263006916,983.1900581479322,1.9667149011584173
8.631034258755935,,7.953868852236549,20851.798068303426,-0.7968136808583155,,1.5215671567874085,1084.3648314774105,7.953868852236549
6.232981268275579,,2.66444089746413,35457.91992581175,-1.1996347160051144,0.6773006863356594,8.179424797108076,1222.01106323894,2.66444089746413
3.308980248526492,2.517990589069528,5.433551127525258,46996.620456131575,-0.3439225065191773,,19.49408337344834,1389.005909890997,5.433551127525258
0.6355835028602363,3.4569599350391944,2.805394944734312,61574.53466148606,0.7928048149369096,0.9559800588260724,5.186694085332264,1345.443293518032,2.805394944734312
3.109823217156622,1.815977168014257,3.822266346522608,63989.62268820797,-0.4503508537614197,0.5313399532366091,1.3452971605639052,1588.5019084038938,3.822266346522608
3.2518332202674705,9.084505613336283,3.3254751379006,79725.29077552736,-3.7920185038420913,,6.057128896546856,1923.867306511476,3.3254751379006
7.29606178338064,5.833917947661204,3.784249478648365,37250.67196302554,1.4585543746858167,0.953703626491708,-1.556966007427194,1316.209122954264,3.784249478648365
6.375574713552132,4.008514167636399,3.921754593702043,52293.20611210851,-5.8481152659672695,,17.715773938673124,1670.3402957563071,3.921754593702043
8.872127425763265,4.620058036441327,3.903462410149846,51999.4128715763,-6.151072371852601,0.2981503562765556,2.26049726387187,1444.9186225422725,3.903462410149846
4.722149251619493,,6.666667823560614,44338.715566834246,2.217541484104704,0.1264642454035711,-0.91053324157859,1368.6769560795838,6.666667823560614
1.195942459383017,1.533514031160802,2.79027441387496,30149.71363054521,1.5210608164060706,,-4.849823035140253,919.5149040580476,2.79027441387496
7.13244787222995,5.862298320167972,5.441082854027734,78647.39379103055,-0.172186095222108,,8.680541341245068,2134.474500413776,5.441082854027734
7.607850486168974,5.05888678884466,7.435918304611117,71199.03119999517,-4.186345514265216,0.6604697213644312,7.070311889794172,2136.533553397416,7.435918304611117
5.612771975694963,,3.973607270973208,49899.98169765424,-2.123732822022226,0.4708164193658981,-2.4814805998986524,1376.0693234508517,3.973607270973208
7.70967179954561,,3.564162218504796,56194.72536104179,-0.7882402430595121,0.1989297797950383,5.035159415856959,1592.6558347344364,3.564162218504796
4.937955963643907,8.721239089441514,4.538950749639499,33635.66321357974,-4.78768190572234,0.6016866086204651,-9.559891777489996,1115.2871483802226,4.538950749639499
5.227328293819941,,7.359450416721421,52627.22422350482,-2.2170859740696987,0.0606830689506823,2.2947940255120938,1296.8266012285735,7.359450416721421
4.275410183585496,5.65133183589209,5.388215261906716,61698.20798728855,1.9569910145300395,0.4133424598711922,4.169294464536861,1474.7575082526134,5.388215261906716
0.2541912674409519,6.966508238768922,3.9375714107848014,50910.02170319533,4.281916092867649,0.546614939663671,12.95130866691456,1040.497005735689,3.9375714107848014
1.0789142699330443,9.224993811772958,5.96775330237608,79417.11023509648,-1.2583042579756518,0.436046974118579,-4.395731619100826,1884.299137315695,5.96775330237608
0.3142918568673425,7.072386343133986,2.7954157003271534,56680.49937486357,2.269465062948296,0.7486721752509908,-7.948468401616271,1362.454240003026,2.7954157003271534
6.364104112637804,1.5253904291426137,6.362719020885896,42258.42275553015,-5.742180211762402,0.8279249545453125,-5.267995726475292,1290.63405532181,6.362719020885896
3.143559810763267,5.762883601668132,5.817214615403535,66329.12165695029,1.9783537233408344,0.771243074033178,-8.35597950220444,1694.448259526015,5.817214615403535
5.085706911647028,6.067150463828559,4.384383057722232,30227.750694898525,-2.411845244182443,0.0388129478118021,10.35660150431288,990.556925559917,4.384383057722232
9.07566473926093,,3.3228284031055377,43070.94882237599,0.9220368501239102,0.1941287704459722,11.840475065168256,1604.2874552349144,3.3228284031055377
2.4929222914887497,,3.2266381554330854,40817.537022655146,-0.7432572547191277,0.5366075092637743,3.241516045641802,1093.2215179292602,3.2266381554330854
4.103829230356297,9.343670147690148,6.06963467269182,45908.42570646663,3.961242029351504,0.9348220404438012,9.549064619796036,1320.9969591601869,6.06963467269182
7.555511385430487,,7.457961004978124,66906.78955572358,-2.6233069450197544,0.8349567750521169,1.9377086640616472,1920.6077025531813,7.457961004978124
2.2879816549162246,4.508393714041321,3.72538450594241,49050.38192980445,1.8828188926854927,0.8425345083518017,0.3342184660946379,1263.4691828855275,3.72538450594241
0.7697990982879299,1.1323804584075523,5.916773407102968,67640.86701595777,-0.8385223898896004,0.3032081937596749,-1.3312633333763315,1391.2105735430675,5.916773407102968
2.8975145291376805,9.848411989623346,0.8259459627958625,54589.33418839196,-0.4749164340289913,,-1.1727369396429586,1524.851704296569,0.8259459627958625
1.6122128725400442,8.388980864459342,3.830764538685601,40524.16607945332,-0.551561679477629,0.4707059473159374,-9.83461089416322,934.7724294417828,3.830764538685601
9.29697652342573,1.2466268120326685,4.937882134258196,68598.72462100835,-2.5370193134823387,0.1573715833499104,2.8497833452513737,1845.6879591335185,4.937882134258196
8.08120379564417,9.208418826173723,3.1806331660363325,34297.3802331855,-0.0422968977200147,,0.7176626285016937,1395.214576240116,3.1806331660363325
6.334037565104235,8.698963620621283,3.1269872504208083,33462.978787987726,-0.1879446663654645,0.9469028994605168,6.217525068545131,1184.620425841626,3.1269872504208083
8.714605901877178,5.188380571260721,3.664440887062228,50270.17544329015,0.7237207452201879,0.2407125856635067,1.654664475070268,1570.0134604723005,3.664440887062228
8.036720768991145,5.912754357449293,5.584385456652746,35650.95475772533,0.2535154370785877,0.2399489037236313,-0.1389259109836425,1389.715890521528,5.584385456652746
1.8657005888603584,,4.6253419631872505,20545.22209707298,2.3939836488367088,,-5.098351210053415,532.2617336336767,4.6253419631872505
8.925589984899778,0.5476163882203133,0.5235375333500558,58897.85163792809,2.770525848142106,,1.5050726577523292,1716.7241360130383,0.5235375333500558
5.393422419156507,3.351972416459009,0.7585996947298677,50665.62928834388,-3.1518699654834035,0.579737114939772,6.1676606157131335,1533.4625195047968,0.7585996947298677
8.074401551640625,8.028534485980114,3.786269644285649,46731.06886958967,2.606317501772313,0.6670368571253539,-7.0033729375870255,1707.1198767421092,3.786269644285649
8.960912999234932,0.0463202300460285,5.915373172107104,78018.11087709892,-3.559009281329564,0.9115768872630524,1.6123162757651746,2269.5629759359867,5.915373172107104
3.1800347497186388,3.334991716911442,-0.4950096854504693,54271.95103777482,1.763567664413205,0.3456201689007895,2.631300660706388,1304.1197794376546,-0.4950096854504693
1.1005192452767676,3.981686935909433,4.000539647696739,71805.89466736307,1.859216354108606,0.6215073111380841,-4.02645348532785,1692.9319789420126,4.000539647696739
2.279351625419417,5.373956029379229,3.9475042869651578,28367.01417230961,-5.733950674987512,,-3.1149941343560013,695.6329075479001,3.9475042869651578
4.271077886262563,9.198556164127606,7.776675556416896,54152.38778776566,0.278937739588229,0.1867725282311293,2.614275941363501,1399.6531799448069,7.776675556416896
8.18014765922493,3.4634599436596125,4.229956376574273,72078.77760385416,-1.405488340080947,0.8312458050899425,-6.933947128048361,1759.1791883423314,4.229956376574273
8.607305832563434,,5.765977969481857,54986.34543679388,-2.276295773806125,,3.449466006745748,1849.67171472698,5.765977969481857
0.069521305311907,7.3750124810974835,5.282514280174927,63080.85068762009,4.052556992097016,0.3506426914571469,-5.2674806156144,1300.5048527749875,5.282514280174927
5.107473025775658,4.522179408898071,0.7388670403855988,42322.61406873245,-1.9610374219122568,0.3768106277742125,8.439975851232514,1216.4793650454892,0.7388670403855988
4.17411003148779,2.24604822939982,6.536414433263475,25546.971022224,-2.419130787354149,,17.3647942177181,719.6398081495207,6.536414433263475
2.2210781047073027,4.524395161326934,5.430793010912576,47474.01770762428,0.2270848200152803,,-5.0252976119127375,1227.3425208117517,5.430793010912576
1.198653673336828,,6.016537279349179,43668.76345033145,2.056769238895249,0.2412443360380278,4.739455036622722,945.7566110473944,6.016537279349179
3.37615171403628,1.763869865062233,12.852475412872652,72023.61094273685,-0.4249457580303807,0.2082318086082144,-4.087193334174135,1557.7004845575368,12.852475412872652
9.429097039125192,4.983677727394797,0.8317741210028231,34639.71814114833,3.4991116370077564,0.2504829467497634,8.286679216584526,1390.6549891552206,0.8317741210028231
3.2320293202075523,,8.449393299522217,78004.0536521065,1.5929269858922717,0.8059058425334413,-7.856808863596505,1687.0337147277694,8.449393299522217
5.187906217433661,9.148459010681,4.425104961199289,77488.28718826977,-6.534633959194292,,4.364107308993988,1931.431163991365,4.425104961199289
7.030189588951778,3.623938991166331,5.574657808806019,34857.89858428632,-1.588400890521025,0.1915213220501481,-5.1109227682254685,971.5022487110102,5.574657808806019
3.63629602379294,,4.908975509397516,40883.11732863923,-1.6855262980550971,0.5042634607930315,-0.4488921236885812,988.0638201813016,4.908975509397516
9.717820827209607,,4.151527333203913,73733.3444524331,1.438082860288267,0.8656450363727319,-6.217176926031149,2178.570975702015,4.151527333203913
9.624472949421111,0.1309445658833363,3.8603341435224814,77997.33325376644,-7.874451169122335,0.2413497038374998,6.756453296270276,1958.161569891064,3.8603341435224814
2.5178229582536416,,5.659017471146019,46606.34617016264,7.647029126153166,0.0785362427927987,-4.858862481077109,1041.2629245977591,5.659017471146019
4.972485058923855,1.7803596686975145,1.965652606656641,39259.82273845387,1.59307828468263,,4.863749815322793,1122.056078988723,1.965652606656641
3.0087830981676964,9.610703174694551,6.501158335043531,51565.64079509252,0.4466304117530733,,-1.4086861978363308,1320.3500713795588,6.501158335043531
2.848404943774676,1.4866272775311296,4.167611190229492,61266.15238194408,3.5447031492574386,0.5506905446947946,0.1986933974079594,1634.6959849901052,4.167611190229492
0.3688694735453279,,2.7398613219192844,36408.47092249879,7.030962158437875,0.8167933695743474,2.0342913518009,1007.0689249400904,2.7398613219192844
6.095643339798968,,4.099974284008373,64188.39047714437,2.61223993376521,0.959592147609234,-4.332772701611941,1582.4559787333174,4.099974284008373
5.026790232288615,,7.514298433725146,23099.44142687846,2.84643928941486,0.792662476751617,2.4725697947862084,985.8186178692334,7.514298433725146
0.5147875124998935,5.021950103312426,3.929329825967554,22957.669565864988,0.392070073393147,0.6038030788437534,11.712341950480877,652.8028179162039,3.929329825967554
2.7864646423661146,5.953850173200438,5.716907236419241,43177.26230873271,-0.4245772601008448,,-4.4466635008290005,1068.8437272585834,5.716907236419241
9.082658859666536,0.6707647738842748,3.538087448569053,41208.39152364324,-1.4273863320147036,0.0400690863482666,9.202671002916912,1237.371268511337,3.538087448569053
2.395618906669724,7.499604703991778,6.515843699847239,38937.99292202914,-2.4783359751436262,,11.48668343441449,1051.7131384189472,6.515843699847239
1.448948720912231,2.0990559309558576,6.371015477580408,49461.1857601346,-2.061042299098492,0.3834811225750425,-4.713084923196307,1105.589158760609,6.371015477580408
4.89452760277563,8.980542894407137,8.697217666592824,39244.01493869427,-4.05166789302895,,-9.185382235633863,1187.2034798632822,8.697217666592824
9.856504541106007,,4.648872109001569,31535.47510808552,-0.2276143520550699,0.6667088553964567,3.1137263012023526,1314.1439702987905,4.648872109001569
2.4205527151150044,1.9068772066366653,6.337309609515813,38568.17294531605,-5.0540027316791605,,-2.831852659368111,883.6458311610816,6.337309609515813
6.721355474058786,,5.196135079077889,78494.2563686141,0.572749572431132,0.5857782709310476,14.080222534141017,1876.365331043524,5.196135079077889
7.616196153287175,4.720669451099992,7.591743563726029,44666.80501969092,-0.1089918241270252,,1.2436527834988254,1444.651744577654,7.591743563726029
2.3763754399239967,5.648411332626164,3.56233522478254,46682.76661150015,0.4408058951600633,0.4457298209028691,-4.615395856246255,1209.0458738866369,3.56233522478254
7.282163486118596,0.6570863942835237,6.490010625754563,54592.6993970684,-1.566394710059977,0.8361186155450426,-7.03011657708198,1433.6222989238856,6.490010625754563
3.677831327192532,7.755276166950106,4.610605407766637,79000.44610485359,9.230581110541513,,8.629334713635812,2024.5836456774607,4.610605407766637
6.3230583059357945,4.532888347480276,4.871623645783004,34496.07658614578,4.080347700540939,0.4486325916177341,-2.9982878185893056,973.191976243752,4.871623645783004
6.335297107608947,5.243902693275801,5.183504968896746,60876.92663194603,-3.733627500254168,0.5376921285909715,1.3068015962229975,1635.4722894249917,5.183504968896746
5.357746840747585,,5.504480792853355,62959.08161250345,0.6986042622806947,0.6636247207672996,7.6906192157873665,1633.1552680592845,5.504480792853355
0.902897700544083,4.00763060875326,4.767541913756084,56439.46500758395,-1.8240184288119707,,-2.3898084635158114,1193.650804336978,4.767541913756084
8.35302495589238,,5.429426366341053,25314.70037819865,-3.043439180122242,0.394807282878256,0.6784981988188755,1049.0704676178816,5.429426366341053
3.2078006497173583,1.552402459307125,8.156236115124369,60612.33654965459,-4.020216213371805,0.646046944096596,0.8840211312423595,1629.8075177194082,8.156236115124369
1.8651851039985423,1.8192813049527112,6.970899371230437,23845.68266217053,1.296650072277762,0.1506109530685191,5.783271580612643,546.0081241143724,6.970899371230437
0.4077514155476391,8.617856210135173,6.738309184993793,55768.558972993815,-2.0441407052087217,0.9326481005424786,5.13521034857228,1523.57404780428,6.738309184993793
5.908929431882418,9.461154621336329,4.088920947952259,64374.87063330456,2.9034780720756124,0.3830588064210035,-0.5407961187837997,1839.684139757568,4.088920947952259
6.775643618422825,3.7330931627975295,3.221518343543352,32658.193437197027,2.981346643591317,0.7295214219764384,1.4455434304756238,1131.70730991476,3.221518343543352
0.1658782892785615,2.707446731435538,6.9106011164755055,70497.32045256643,4.1217431556343485,0.0203410818821776,-1.6024530806644188,1518.76054195656,6.9106011164755055
5.12093058299281,,6.752093585059589,21821.22833198025,-2.5571602982223105,0.205187142904807,-9.343286848436112,1106.4744500487109,6.752093585059589
2.2649577519793795,4.087341710980964,7.945341351501964,70628.77181949836,1.4260968320760306,0.487082544323578,2.8032060017869056,1525.978659317992,7.945341351501964
6.451727904094499,0.2538635566034486,3.792038748061541,47619.74303856591,1.8973626499269023,0.8782524677323466,14.245342325831476,1248.102857413803,3.792038748061541
1.7436642900499144,1.5615259736619036,4.540902689279306,33055.27639589867,-1.4225345253118946,0.5272551499506771,-5.18603398483744,725.9002814950375,4.540902689279306
6.90937738102466,7.159722288473976,1.7210316749491317,28026.68869963808,-2.3153158721786253,0.929870482293879,-4.411207967218921,1099.9706769773031,1.7210316749491317
3.867353463005374,6.589239419101514,4.215057787878254,77198.43005494235,4.828561997327919,0.4837968965827963,-5.09509440150619,1713.6971111888156,4.215057787878254
9.367299887367343,,6.993141021158895,24359.9352548694,0.6824876271961612,,6.072142451061858,1070.3254796796386,6.993141021158895
1.3752094414599323,2.219721619329494,4.067009241543604,31945.605196155542,1.9079032521352133,0.1197467885005318,4.13939817937508,931.5856850372038,4.067009241543604
3.410663510502585,,6.280959590401648,40869.34084598276,-2.466228035483782,0.8026562441522198,-0.1097638469151969,1081.1427632077407,6.280959590401648
1.1347352124058907,6.718927435987284,4.618993788004377,57214.09093766723,-3.657853399566581,0.2469654124670625,-5.4261334314727545,1293.8229271925209,4.618993788004377
9.246936182785628,0.1971053775436415,5.648114056443121,52688.06511656591,-1.7083493234763312,0.8996124893723151,1.64663754147947,1562.152897141382,5.648114056443121
8.77339353380981,,2.7046172203686654,27538.60954473884,-0.3720641621699911,,-9.95235489135063,1189.1589398381557,2.7046172203686654
2.579416277151556,7.999160853731894,5.170418899267802,37383.67902429288,-3.1926600204520463,0.9433101118741496,2.0039859680024525,948.2366025839034,5.170418899267802
6.59984046034179,1.785446620543336,-0.9822719418014464,34325.10626516145,-0.029534425951149,0.52023048910309,7.100670702615539,1302.0526174745582,-0.9822719418014464
8.172222002012159,6.527461078518747,4.62620768367603,32812.571269420485,-5.0655155642055,0.6770937847836443,-7.758393956435745,1455.072470012286,4.62620768367603
5.552008115994624,2.381827810467265,1.7390535125697195,44668.66018879922,-3.360142267409617,0.7785158800616635,-9.727627937807648,1297.017680551823,1.7390535125697195
5.296505783560065,,7.411989033093632,62241.88715549941,2.012733744830625,0.1310146186504656,12.056065241864015,1589.3758329898824,7.411989033093632
2.418522909004517,2.4317219099945406,6.554814705529022,33047.17593303416,1.8113715608336824,0.6009571949974972,-3.2823174765320946,955.34106972481,6.554814705529022
0.931027678058992,,5.933341963932162,42000.732782178886,-1.175630296160599,0.0342979013033116,8.951634921606754,1127.1836289425182,5.933341963932162
8.972157579533267,8.556964681062858,8.04201245431876,43455.04561046974,-3.053292927230859,,-0.0779836563848219,1466.4969172799274,8.04201245431876
